genre,channel,sender,date,message
variety,#totalbiscuit,redsinder,1497904897400,Retreat
chill,#enviosity,shotgunninja,1497904898173,enviG enviG
variety,#totalbiscuit,thephoenixwylde,1497904898855,Abort Abort!!!
variety,#totalbiscuit,encuser,1497904899615,do you really wanna do the croc again
chill,#enviosity,krille84,1497904899687,Hello!
variety,#totalbiscuit,damnusername,1497904899716,people are replacable
variety,#totalbiscuit,spoiled_de,1497904899927,cynicalDead cynicalDead cynicalDead
chill,#enviosity,shotgunninja,1497904900205,enviG enviG enviG
variety,#totalbiscuit,regnir147,1497904901244,nope
variety,#totalbiscuit,gforsie,1497904901476,Don't D:
variety,#totalbiscuit,mtgrooster,1497904901725,@unleash696 that's why you bring plenty of food
chill,#shenryyr,fyropyro42,1497904902875,KKomerade
chill,#enviosity,shotgunninja,1497904903893,enviG enviG
chill,#shenryyr,theciroth,1497904910123,I'm at least gonna beat XCOM2 with the new DLC once and see how it goes. What I'm done with really is the LW2 mod
variety,#totalbiscuit,ricekeks,1497904911302,Abandoning it again cynicalCynical
variety,#totalbiscuit,marcos4912,1497904911880,cynicalOhgodwhy
variety,#totalbiscuit,regnir147,1497904911944,always bring 12 food
variety,#totalbiscuit,unleash696,1497904912516,"@mtgrooster I know, I know, still fucking stupid."
variety,#totalbiscuit,jarvisthebest,1497904914636,who cares if they die
variety,#totalbiscuit,sagevallant,1497904915088,"you won't lose them on the first tick, risk it for the biscuit SeemsGood"
variety,#totalbiscuit,schattenmensch,1497904915262,it's the gamble ... how many times can they survive on death's door
variety,#totalbiscuit,encuser,1497904916512,people are expendable
chill,#enviosity,xxicayxx,1497904917380,I only have the Wii U MK8 FeelsBadMan
variety,#totalbiscuit,kluthulhu,1497904920309,Courageously assault your back line! SMOrc
chill,#enviosity,xxicayxx,1497904924955,FeelsBadMan
variety,#totalbiscuit,newwillinium,1497904925005,And beware the Vampire Traps!
chill,#shenryyr,shlomo122,1497904925275,FeelsGoodMan
variety,#totalbiscuit,oremir,1497904925355,I think you should've used the Flagelents Healing skill aswell truth be told.
variety,#totalbiscuit,gophermanx,1497904925705,cynicalFacepalm cynicalFacepalm
chill,#enviosity,xxicayxx,1497904927551,WutFace WutFace
variety,#totalbiscuit,venomtsh,1497904928696,"Push forward, use their bodies as a stepping stone"
chill,#enviosity,xxicayxx,1497904931316,WutFace
chill,#enviosity,shotgunninja,1497904931738,"ENVI RACE, QUIT CHECKING OUT OTHER STREAMS"
chill,#shenryyr,prowled,1497904932628,whats going to knock your socks off shen?
chill,#shenryyr,white_knighty,1497904933561,Wise words
variety,#totalbiscuit,lord_ned,1497904934072,learning experience
chill,#enviosity,elasteelart,1497904934311,same FeelsBadMan
chill,#enviosity,shotgunninja,1497904938702,*phew*
chill,#shenryyr,fanyogscast,1497904938851,hello shenryyr and chat what did i miss and what is going to be great also are you using super heavy tanks shen?
variety,#totalbiscuit,lunaraia,1497904941197,"thats alot of heirlooms O.,o"
variety,#totalbiscuit,sandwichman_05,1497904941311,"Mission failed, we'll get em next time!"
variety,#totalbiscuit,deadisation,1497904942662,and dont put blood on the corpse cynicalDead cynicalScandal
chill,#enviosity,elasteelart,1497904946321,i have it
variety,#totalbiscuit,mtgrooster,1497904947872,@unleash696 you really think the game would be better if you could just heal to full health after every battle??
variety,#totalbiscuit,spoiled_de,1497905168705,@TotalBiscuit you are welcome ;)
variety,#totalbiscuit,moobot,1497904948204,"This stream has been running for 3h 21m 41s. If you missed any of the stream, subscribers have unlimited instant access to all past VoDs"
chill,#enviosity,gbguy,1497904948718,🤚
chill,#shenryyr,drunk_duck,1497904949566,"Russia is dirty, and Belarus is white and clean LUL"
chill,#shenryyr,shlomo122,1497904949684,shenLUL
chill,#enviosity,xxicayxx,1497904950108,me
chill,#shenryyr,steel_zenith,1497904951956,the Axis had a great idea :D
chill,#enviosity,drmusicalgamer,1497904952536,b
variety,#totalbiscuit,gforsie,1497904952574,"You sacrifice people in XCOM, just do it in Darkest Dungeon too D:"
chill,#shenryyr,drawnthegamer,1497904952863,how to hold germans with france w/o anti tanks?
variety,#totalbiscuit,encuser,1497904953073,loot is the only thing that matters cynicalSithGen
chill,#shenryyr,aliulo,1497904953290,RIP the Axis.
chill,#enviosity,krille84,1497904954729,me
chill,#shenryyr,hoetown,1497904955308,shenLUL
chill,#enviosity,spyboy690,1497904955981,"I have a wii u, no Marlo Kart"
chill,#enviosity,elasteelart,1497904956137,i just bought a wiiu because i'm poor
variety,#totalbiscuit,greytalon,1497904956667,ProStrats put blood on corpses
chill,#shenryyr,myslius,1497904958544,hungary is hungry
chill,#shenryyr,bocator,1497904959047,LUL
chill,#enviosity,shotgunninja,1497904961162,I can bring my Switch anywhere though and still play
chill,#shenryyr,born2bwrong,1497904965483,The allies are a ponzi scheme
chill,#shenryyr,cocogh,1497904966835,suck it hungary!
variety,#totalbiscuit,despache,1497904970178,LOL\
chill,#shenryyr,exztralarge,1497904970306,Shen just explained NATO
chill,#shenryyr,lemurlord,1497904970355,oh god why
chill,#shenryyr,najtszak,1497904971346,WHY would he do that
chill,#shenryyr,aniasasiana,1497904973117,RIP Hungary
chill,#enviosity,shotgunninja,1497904974189,"With Wii U, I need a TV"
chill,#shenryyr,najtszak,1497904975129,makes no sense
chill,#shenryyr,nozdrum,1497904975374,sounds like a parasite
variety,#totalbiscuit,venomtsh,1497904976674,Ahahahah
chill,#shenryyr,darkreapingx,1497904977457,The spectre of democracy hangs over europe
variety,#totalbiscuit,unleash696,1497904978108,@mtgrooster I think it would be fine if you put a cap on it. But being completely out of options besides food is just cynicalWTF
variety,#totalbiscuit,ardbug,1497904978275,they get to die another day cynicalSmug
variety,#totalbiscuit,damnusername,1497904978702,sounds about right
variety,#totalbiscuit,lunaraia,1497904979960,"he ""misplaced"" it"
variety,#totalbiscuit,moobot,1497904980110,"Thank you for subbing, Koatam! You now have access to VoDs, the best chat on Twitch, ad-free viewing and a ton of great cynicalHydra emotes cynicalUL"
variety,#totalbiscuit,southscout,1497904981539,cynicalUL
variety,#totalbiscuit,venomtsh,1497904982182,Probably lost it in IKEA
chill,#enviosity,elasteelart,1497904982270,NotLikeThis
variety,#totalbiscuit,thesvennet,1497904982793,Then again this is to be expected by crendor
variety,#totalbiscuit,lonerarchon,1497904982812,crendor ruins everything
chill,#shenryyr,willtellu,1497904985310,"that leader, he looks like that actor..."
variety,#totalbiscuit,thorthane,1497904986194,Nice crendor
variety,#totalbiscuit,calibrono,1497904987125,Crendor being Crendor
variety,#totalbiscuit,dragar99,1497904987775,never trust crendor
variety,#totalbiscuit,mightybnuu,1497904988055,"Thanks, credog."
chill,#enviosity,krille84,1497904988059,I don't need a tv to play on my wii u WutFace
variety,#totalbiscuit,animegamer,1497904988061,Good job Crendor. cynicalUL
variety,#totalbiscuit,shinobi_sac,1497904988347,gj crendor
variety,#totalbiscuit,marinealver,1497904988968,"music is really forbodding, did they make a new soundtrack?"
variety,#totalbiscuit,ricekeks,1497904990147,cynicalUL
variety,#totalbiscuit,emuney,1497904991067,thanks crendor crendorReally
chill,#enviosity,shotgunninja,1497904991571,Switch is what the Wii U should have been
chill,#shenryyr,leninzegreat,1497904991817,"We must stop the spread of this ""democratic cancer"" DansGame"
variety,#totalbiscuit,mtgrooster,1497904992465,"@unleash696 well, I disagree"
variety,#totalbiscuit,schattenmensch,1497904993512,"Don't worry, he'll loose the op plague doctor item next :p"
variety,#totalbiscuit,lunaraia,1497904993615,"totalbiscuit he ""misplaced it"" as in he gambled it away"
chill,#shenryyr,bocator,1497904993723,This game is so broken that's both sad and hilarious LUL
variety,#totalbiscuit,piratecap,1497904994520,crendorAhh
variety,#totalbiscuit,the_dawnseeker,1497904994711,classic crendor :P
chill,#shenryyr,willtellu,1497904994990,whatits name...
variety,#totalbiscuit,deadisation,1497904995433,"Crendor, why do you do this."
variety,#totalbiscuit,kluthulhu,1497904995530,Did he lose that amulet in the brig by any chance? cynicalUL
chill,#enviosity,xxicayxx,1497904997604,The worst thing is I dont even have the Wii U DLC's WutFace
variety,#totalbiscuit,koatam,1497904998609,"Sacrifice them, you're almost there. replacements are free"
chill,#enviosity,xxicayxx,1497904999624,WutFace
variety,#totalbiscuit,markzetsu,1497905000352,Thanks Crendor sbzyChimp
chill,#enviosity,xxicayxx,1497905000822,WutFace WutFace
chill,#enviosity,krille84,1497905002978,D:
chill,#shenryyr,calenhad66,1497905003052,LOL
variety,#totalbiscuit,dragossk,1497905003265,crendor always sabotaging TBs games
chill,#shenryyr,kilerbob5,1497905003342,rip bulgaria
chill,#enviosity,shotgunninja,1497905008115,that lag
variety,#totalbiscuit,despache,1497905009319,crendorAhh
chill,#shenryyr,hedgehog3180,1497905011121,Get Goddard you fuck
variety,#totalbiscuit,limmitingzero,1497905014525,crendorFrog1
variety,#totalbiscuit,junberry,1497905017139,I HATE when mercs lose your hard-earned items. That aspect bothers me more than anything else about this game. cynicalMyeyes
variety,#totalbiscuit,sandwichman_05,1497905020326,crendor crendorNotlikethis
variety,#totalbiscuit,shinobi_sac,1497905020383,until crendor misplaces those too
variety,#totalbiscuit,deadisation,1497905021962,just watch him lose that aswell
variety,#totalbiscuit,encuser,1497905023206,inb4 crendor loses that too
chill,#enviosity,stoffel91,1497905024650,"depends on the game krille, some need a second screen"
variety,#totalbiscuit,nexusthe9560th,1497905029500,#thatssocrendor
chill,#shenryyr,wainat,1497905031884,Spain is for sure going to join the allies now when he declares war
variety,#totalbiscuit,svatyfini,1497905034287,What happened?
chill,#shenryyr,uname_forever,1497905034609,span the last stronghold of the 1000 years raich :P
variety,#totalbiscuit,mightybnuu,1497905035668,Punish Crendor!
chill,#shenryyr,hedgehog3180,1497905037791,Its the obly Goddarn right choice
chill,#shenryyr,lerbatov,1497905039469,"yeah, this pretty much sums up the AI"
chill,#enviosity,krille84,1497905044391,I mostly just play smm and mk8 OpieOP
chill,#enviosity,xxicayxx,1497905046520,I dont have a switch WutFace
variety,#totalbiscuit,zaelsus,1497905046940,#typicalcrendor
variety,#totalbiscuit,spoiled_de,1497905047084,well the game is built to drown you in misery
chill,#enviosity,drmusicalgamer,1497905047530,booo
chill,#enviosity,gbguy,1497905052060,Enviosity it was really nice of you to drive into everyone's items so they didn't have to try and aim or press any buttons
chill,#enviosity,shotgunninja,1497905053209,> perfect time to buy MK8 on switch> doesn't own a switch
chill,#shenryyr,lemurlord,1497905054246,LUL
chill,#shenryyr,wh1ppets,1497905055349,cohhLUL
chill,#enviosity,krille84,1497905056110,"but yeah, playing on the gamepad screen sucks :D"
chill,#shenryyr,prowled,1497905056316,Shen what is going to knock your socks off? you spoke of a video you watched?
variety,#totalbiscuit,lunaraia,1497905057633,"Curisoity killed the cat, but I am not sure satisfaction will bring it back in a way you will like this time TB"
variety,#totalbiscuit,deadisation,1497905057801,true
chill,#enviosity,jared_gaming_,1497905061948,David Lin Jebaited
chill,#enviosity,scrtt,1497905063562,dnf monkaS
chill,#shenryyr,millwheel,1497905065707,(Czecho)slovakia
variety,#totalbiscuit,palidus92,1497905066820,"Used a blood on one of my members and they got bloodthirsty, was a pretty good buff imo."
variety,#totalbiscuit,markzetsu,1497905068236,"Well you learned a lot, and now you can use the Flagellant effectively"
chill,#enviosity,jared_gaming_,1497905068285,Nice hacks Jebaited
chill,#shenryyr,born2bwrong,1497905074107,This is the EU timeline isnt it
chill,#enviosity,waisillenst,1497905074750,lol
chill,#enviosity,shotgunninja,1497905074825,gg
chill,#enviosity,shotgunninja,1497905082860,enviGood
chill,#enviosity,drmusicalgamer,1497905083068,cry rosa cry'
variety,#totalbiscuit,palidus92,1497905084599,A member with the blood plague that is.
chill,#enviosity,jared_gaming_,1497905084921,I shot three red shells at you Jebaited
variety,#totalbiscuit,schattenmensch,1497905090662,Remember to take this thing away from him before you give him a drink...
chill,#enviosity,fabian7796,1497905093709,Jebaited
variety,#totalbiscuit,mtgrooster,1497905095952,where's all the new buildings?
chill,#enviosity,krille84,1497905096637,BabyRage
chill,#enviosity,shotgunninja,1497905097563,"@Enviosity I think we should get rid of the enviGood emote, because it's an oxymoron"
chill,#enviosity,jared_gaming_,1497905098677,And you didn't stop Jebaited
chill,#shenryyr,fanyogscast,1497905100726,shenryyr are you using super heavy tanks?
variety,#totalbiscuit,schattenmensch,1497905100797,he'll loose this thing as well :D
chill,#enviosity,fabian7796,1497905104311,oh and sup everyone? enviLove
variety,#totalbiscuit,luvonna,1497905105806,mtgrooster Not opened up yet.
chill,#shenryyr,zpex,1497905106330,this is american timeline'
chill,#enviosity,shotgunninja,1497905108174,Because Envi isn't good
chill,#enviosity,jared_gaming_,1497905109697,I also had three mushrooms Jebaited
chill,#shenryyr,ahoskova,1497905110024,Ewww democratic Europe ... what blasphemy is that?
chill,#enviosity,jared_gaming_,1497905115032,@fabian7796 VoHiYo
variety,#totalbiscuit,deadisation,1497905115250,"Bring the Abom, fun times with the flagelant ?"
chill,#shenryyr,prowled,1497905115757,Is there a link to the video shen? does anyone have it on hand?
variety,#totalbiscuit,luvonna,1497905116891,We don't know how to get them yet.
chill,#shenryyr,alperenkasp,1497905118003,who is ruling turkey ? @shenryyr
chill,#shenryyr,zpex,1497905119259,sorry it's islamic timeline
chill,#enviosity,fabian7796,1497905119598,@jared_gaming_ enviV
chill,#shenryyr,lemurlord,1497905119909,"XCOM2 dlc looks good, which is great cause I dont like LW2"
variety,#totalbiscuit,demolisho,1497905120510,"If you feed them blood, do you think they'd turn into a vampire? That's pretty much how the lore works..."
variety,#totalbiscuit,mtgrooster,1497905124148,"@Luvonna ok, but where are they?"
variety,#totalbiscuit,lunaraia,1497905126978,Abominations are really OP but they don't play nice with religious dudes
chill,#shenryyr,marxamusprime,1497905127093,is end game complete world domination?
chill,#shenryyr,aliulo,1497905127787,"No matter who wins, China loses."
variety,#totalbiscuit,spoiled_de,1497905129511,@TotalBiscuit cant you exchange crests for deeds? with the two arrows next to the crest symbol?
chill,#shenryyr,steel_zenith,1497905129695,Erdogan? :D
chill,#shenryyr,hoetown,1497905136450,@shenryyr I was looking forward to it because I think they redid the alien ruler mechanics
variety,#totalbiscuit,straightgamesta,1497905138904,jesters are the best class
variety,#totalbiscuit,demolisho,1497905140837,Probably a good idea to NOT feed them blood
chill,#shenryyr,mmendez12,1497905143609,Wait where is Chairman Mow? Who is that man in charge of communist china @shenryyr
chill,#shenryyr,artemjus31,1497905144821,who is this in the Danzig?
variety,#totalbiscuit,luvonna,1497905147749,"mtgrooster Left-most icon, next to the bell and scroll."
chill,#shenryyr,wainat,1497905149468,Does Shen have the fancy landing craft yet?
chill,#shenryyr,cdupuy1234,1497905152960,@shenryyr is it possibly to turn Russia back to the Soviet Union
variety,#totalbiscuit,greytalon,1497905154136,Crest exchange
chill,#shenryyr,lemurlord,1497905156513,T95 hype
chill,#shenryyr,zpex,1497905157008,can you play as ISIS
variety,#totalbiscuit,luvonna,1497905157311,"Apart from that, I don't know :D"
